 &plot nbnd=  95, nks=   183 /
   12.499   12.887   12.971   14.132   14.503   14.549   14.711   14.915   15.080   15.104
   15.217   15.242   15.381   15.401   15.544   15.626   15.692   15.957   16.074   16.807
   16.878   17.199   17.213   17.374   17.900   17.999   18.223   18.348   18.603   18.880
   19.223   19.562   20.784   20.980   21.525   22.304   22.447   22.528   23.004   23.529
   23.782   23.924   24.413   24.542   24.951   25.410   25.558   26.113   26.221   26.692
   26.908   27.253   27.673   27.779   28.188
            0.425000  0.245374  0.000000
  -34.955  -34.953  -34.951  -34.518  -34.483  -34.481  -13.241  -13.206  -13.186  -13.031
  -13.002  -12.957  -12.947  -12.938  -12.911  -12.803  -12.603  -12.551  -12.500  -12.473
  -12.431  -12.406  -12.381  -12.372    1.008    1.255    7.915    8.095    9.019    9.510
   10.295   11.152   11.354   11.599   11.738   11.755   12.118   12.214   12.256   12.385
   12.534   12.855   12.960   14.129   14.504   14.545   14.670   14.918   15.107   15.127
   15.206   15.270   15.347   15.391   15.535   15.637   15.660   15.981   16.016   16.824
   16.879   17.198   17.284   17.403   17.929   17.965   18.172   18.337   18.591   18.897
   19.241   19.588   20.760   21.005   21.524   22.283   22.413   22.521   22.990   23.467
   23.761   23.944   24.418   24.497   25.020   25.368   25.620   26.163   26.199   26.774
   26.885   27.315   27.606   27.774   28.253
            0.450000  0.259808  0.000000
  -34.955  -34.953  -34.951  -34.518  -34.483  -34.481  -13.238  -13.208  -13.187  -13.029
  -13.004  -12.956  -12.948  -12.938  -12.910  -12.804  -12.598  -12.554  -12.501  -12.473
  -12.433  -12.406  -12.381  -12.372    1.020    1.243    7.906    8.087    9.027    9.514
   10.295   11.157   11.370   11.605   11.720   11.751   12.129   12.219   12.247   12.393
   12.563   12.828   12.954   14.126   14.505   14.547   14.634   14.920   15.129   15.153
   15.199   15.290   15.315   15.383   15.529   15.635   15.647   15.967   16.000   16.839
   16.879   17.199   17.345   17.429   17.945   17.953   18.101   18.344   18.579   18.910
   19.252   19.606   20.742   21.028   21.523   22.270   22.381   22.516   22.989   23.413
   23.746   23.962   24.420   24.458   25.088   25.323   25.681   26.172   26.211   26.843
   26.850   27.371   27.548   27.755   28.339
            0.475000  0.274241  0.000000
  -34.954  -34.953  -34.951  -34.518  -34.483  -34.481  -13.236  -13.210  -13.187  -13.027
  -13.006  -12.954  -12.950  -12.938  -12.909  -12.804  -12.594  -12.557  -12.501  -12.473
  -12.433  -12.407  -12.381  -12.371    1.028    1.235    7.901    8.082    9.033    9.517
   10.295   11.160   11.380   11.609   11.709   11.748   12.137   12.225   12.240   12.396
   12.583   12.809   12.952   14.125   14.505   14.554   14.606   14.921   15.144   15.178
   15.196   15.277   15.313   15.378   15.524   15.619   15.656   15.935   16.011   16.849
   16.877   17.199   17.387   17.447   17.944   17.969   18.036   18.351   18.570   18.919
   19.258   19.618   20.731   21.045   21.522   22.262   22.358   22.513   22.994   23.376
   23.737   23.975   24.421   24.431   25.153   25.273   25.726   26.147   26.248   26.819
   26.890   27.413   27.508   27.734   28.425
            0.500000  0.288675  0.000000
  -34.954  -34.953  -34.951  -34.518  -34.483  -34.481  -13.235  -13.211  -13.188  -13.026
  -13.007  -12.954  -12.951  -12.938  -12.909  -12.805  -12.592  -12.558  -12.501  -12.473
  -12.434  -12.407  -12.381  -12.371    1.031    1.233    7.899    8.080    9.035    9.518
   10.295   11.161   11.384   11.611   11.705   11.747   12.139   12.230   12.234   12.397
   12.591   12.802   12.952   14.125   14.505   14.561   14.592   14.922   15.149   15.191
